src,dst
23946241,48497136
257590445,597572559
2173817351,16186995
323217328,237053488
1057281619583819776,1006976518571134976
3304086614,1614027115
3009098673,207713831
31333076,14428773
979636482,556132691
278694321,9637692
3322886197,2811634453
1117931702,737793529389293568
917473854318088193,3061870779
1212526184702996480,1014861722
1147419414511460352,17441447
22081845,9688782
1225199407773011968,302136938
712383367,2801645334
518744362,44020729
617205854,742128397
1288164317938950144,1170215895895089153
1190629668417757184,1149862312381042688
54318370,18932888
38610161,723953758925926401
173413459,116166649
261225232,1848925104
17225429,14526884
29037497,17243247
1673689484,982992284
716966734322905088,1010648939652005888
1073193545710882816,801632956456599552
592815048,43165282
21612242,1135910720015650821
36847255,23502877
1025691004047740933,2891263194
2943347037,15100219
3955473035,179722950
1226084798201909248,23176276
611698693,62071679
223308421,62195647
1176612787,53560219
1230275415106867202,1250939077702156290
1192154005771829248,101518746
2788164381,216758096
306903273,1897790455
70530334,862841604482224132
307577818,324076260
552385900,19028953
1249837251313401857,1245668489911775232
180670967,535976025
1230275071383441408,1041952746880942080
2959795953,1112100702346792961
266687361,170910466
892423329600110592,2217998766
20468057,102887577
740012939667722240,1199399096555061250
215610793,1013373990826598400
864090946350329858,59429429
1239349452202217472,2717254872
61300441,222783051
1210256878971826177,1211071875305988096
2610708522,18516432
737855790858555393,7998482
853450183,67324224
754677774703472640,795352771608219648
1292772690613481472,1278128076187148294
1045338391670218753,1088548626165649410
489716862,754771877105659904
1187806180908777473,931975156284710913
9471122,3356531254
1297003557120610308,416814339
3050975834,1058610415
17327596,357916553
1065449672721031174,1222323715431714827
1278997392218632197,1259610889
211212202,786270478017007616
23079903,79600466
1235570755049369601,785838015675568128
1724580974,184977919
980703501440487424,761758829717561344
427036400,20096178
748356842649169920,351742960
2892918498,1041279720124440576
179738665,197496299
1296068435684790272,2550023839
2316071881,456095936
116277608,21980345
950741827128238080,538591804
797899198645538816,4504756752
1195328120036962305,1227103768883421185
2931511631,49630962
868890228299378689,14237896
1215712333764448257,1132012321
884928011862237185,263746491
3395280616,38212424
473962018,4727040447
717088766,26676320
1009869758626484224,791868361
753409791607930880,3023951728
932726519486705665,4061098093
3042297550,3039432291
89023392,974205913
1361715289,432146658
126826998,1281041851399778306
1008837608741339136,247156230
1142506515493990400,782620709977661440
1265479183,228042350
2306011091,947625480332517376
911844515706744832,1165407386162597888
1230670713251647490,469591535
826963801681563648,208120290
710809008794247168,1021935606421708801
1218211437249732609,1533875274
626043563,932723436
1090728554101387270,490932793
983964673,1881428516
31740457,1944119796
1299143254542295040,16312576
26783168,174027585
256545729,977150123493986304
19108808,16847211
2296094373,245220581
2902106572,4437595465
917466836022816768,1285380269558517760
84585684,63923223
2978334628,761887402042486784
1949679168,114894966
90732175,14317893
1158146833224544257,947252611819941889
1098067356520198144,700872399324053504
809950944,803669072772812800
39195489,87057197
2987680166,1480930002
1274771242936131587,87781747
1263181838,3268249412
2819889015,342143216
20007813,17711046
1260844583530921984,1552735178
275883206,345554275
3327424237,1229927158044413952
22809039,474579984
897513212945543169,1261101279218225153
1048681219746140162,1158146833224544257
1272291119716610051,761079230952189952
6398622,44478848
819714770815303680,885118210646749185
1277126316127477760,1297256029973954560
4043445735,2803313564
293131808,3459051
1062747689438326784,80947934
407340870,61228608
973517497,486699043
1653305737,1085408921597153280
373989260,25964878
797307559636008960,775916730119970816
919037198556651520,861643695430524929
762305466412269568,61451329
380339004,242411306
3241695432,468641334
56774483,400359951
17149152,303687748
3178087918,3407033517
262633239,246333060
846139379655553034,35410338
252893719,1102282071505076230
989654189352636416,1005061620756860930
164407470,2449467586
46025413,1934436302
253339976,18817566
456110545,376731683
29019032,894571073123094528
1276032534439051264,1119092788220399618
968848396827185154,2267175300
309824548,363135894
1299143254542295040,953278568
18713552,1343240256
1054719731935178752,1017100433028976640
27781680,20567939
1253099739538755584,1250624522161516546
144272229,39898325
44130462,822933582796599297
1089597654097522688,138241281
15131310,21281981
55608321,57219430
1299637734353625088,2341884084
92818443,439532186
485188857,26326766
3389996296,719272734
608820978,2992670646
254350827,396720850
20244842,22357019
2975526330,168560244
1057068776427081728,904723187367366656
700637300,20744078
1295762009917595650,834344374905495552
1218599669569331200,1173227385099083779
513578327,3808121712
1269152281200439298,790922024
22756947,46117074
1099924702741426176,1249140826870956033
110272391,2463968678
69478952,29608391
3946973848,950784001131737088
858852268610908161,19994012
2361678404,365756422
344955115,26548315
25739770,2271605904
1012419888063942656,49159849
58076648,38002432
15820958,710855390
22080700,158766756
870215523618967552,1478308063
1053724726361812992,731610152005050368
1231988309703974912,335611997
796813063,31740457
1006976518571134976,2407363598
353033900,977539753422794752
873757366130540544,22453233
4494326654,743659139167985664
36018652,54278654
2991410489,297098066
1229381857403396104,926632874
76059875,78638154
18038269,27907782
34045110,217423296
2706216672,2461844937
760171064,256289743
949898869,135968237
3084736533,1295839082287964167
1228501967091183616,1194748227016372231
829933819,87613497
234811270,2192417166
2315023830,1609378898
22974854,614096914
27801690,236809129
870019464,87386382
1225199407773011968,1249707208775856128
968942862770597889,736604037647347717
778998836861607937,2356732509
1622976066,45834574
795803958098980864,41821987
1208654843533025282,3104083764
2903199496,46452468
167048236,2975103519
465811712,387031045
907304284403970048,186178804
188283858,254721667
1043347626605797376,1189715287446302722
1264408409346105347,1004644862
101000558,20079575
1297908885521457155,3171712086
1268897993966657538,68399194
533728491,415826305
852317836403920896,1053701536927207424
4248630203,1293845813945348096
1212244497414778880,1261275943303172096
823249202494980096,194358929
96919832,80222599
1294811286618935296,445682215
239112729,22002881
1291112421558427649,143522752
1006974758951546882,518847153
78152409,818996878951862273
499670629,240664869
1561894285,46939857
1187174901821689856,1296335832413081600
182508322,73243606
1296835861628280836,1260765168
861522514136231936,511107301
234015092,148376661
1001918815863648256,313080999
2303503050,35700404
859074242,1194024146092593154
29797631,123243290
1217660020172607488,310476148
1257203478411255810,930120572
2187529169,146039230
730025451532505088,216644075
49159849,877736339361452032
40522892,42968794
1279351253366013952,54616181
268809753,35036835
89522868,492948653
20852175,3096668753
1251640926839152640,1294881559258963968
798631175631884289,1441908534
1396303892,36266511
310427634,1228329511
15227791,2803052408
2315598541,17859258
96302390,278621162
17079410,84352871
342565934,13109502
592351282,622098575
198729186,583486767
153213680,2169098419
394769918,3237919414
202847934,311539323
1704910442,40229726
1078986597477961728,1080452069306249216
47139630,16314021
1279399273,65733755
821042326298591235,1055508588
2998334207,383725805
1714748138,56378022
749305709632843777,797361294101856256
236630011,3097268181
122803897,761887402042486784
399964808,3337779862
1130484850270588929,28003259
499858265,297240649
633135943,555448499
541102485,737302248338952193
458942429,193930961
142629071,50636041
2521696288,929002466498269184
39662494,32453930
988137445878370304,181734722
939279303568535553,3914633063
426364037,973230339811397632
816649003,582297673
935082954367279104,991629841844916224
1087170544359882753,1170861130568392705
956734153,32543687
116988614,811350
20976857,52765131
2832086491,2826860300
797183556195909632,1554808375
1133890113547776001,1069307890073288704
1151136794731302912,185277702
897210765949648896,1088076441475010561
766875703,46279940
287884272,17687524
2460823640,24032557
1167415617252667393,20247015
1294424297063084032,389194836
2580493335,1488657277
62290422,3165691046
510122766,542809663
4308732673,15820958
980875211221463041,33608041
845008427524993025,21758143
1557198841,4732315164
286299233,61084342
1135683903606403072,1158422572222078977
837320155520712705,592351282
2447884909,1289656599338979328
808448570604994560,2945887633
28047382,15234542
1270675427418411010,836266048907276288
618577131,42698525
971830843713949697,259379883
1038622388,41646662
724756382663081984,1614027115
121626258,21959255
1246467143954132994,1166318234187943936
701131643877109760,366710265
1167081717091524609,216813610
872834883093245953,24822993
25464300,54927762
1685852766,753945158157152256
1276305068095148033,1207001841638268929
753945158157152256,18766687
249934983,3038729978
44452312,33058370
825684950129246208,717781732578037761
777540207709224960,319598469
812513674476732416,941602011111395330
2691447690,61248327
2306274565,48829047
604675685,124261038
146039230,230708244
1258240854,2808506353
56933453,51329062
848822905,465735550
398849941,240198361
1102668127647735815,718156043528900608
51103360,16546004
3199948059,2842068128
859425950336860160,3070263984
1118277172060459009,1098095956577275904
4753825730,2881331118
754873113809154052,714670780269854720
420384038,177141612
36331635,953419696954425344
1278570972342374401,1202648473205641217
1117817268707180546,20989764
132606803,1127744603061276672
846497516816261120,801432732060397568
3022361528,2934077888
1164406731964702720,1030057582151401473
1089705540664451072,349592359
1286362182687567872,1228104082512105473
192527679,75977209
1038938814037848065,764434411031060480
38760976,24067414
2565047206,2629542688
1491224696,916006980
215011118,427301354
994772241568141312,3027946961
2444546522,17791114
1253475800206192640,444645458
1019262417778429952,818523455473774592
21313267,15730467
173732791,1227036419153154049
707625716553228290,3307316560
2731231750,747833888014274560
28354183,316039703
316869842,989482249937711104
995762939444555777,1266773392222552071
959155953479311360,123738314
2782501668,847544146214739968
786953185,736203641321852928
32520659,19291952
14428773,1637181
2264990066,3037349375
63076720,3146413624
556132691,3039320314
14586929,14534412
42266519,38752792
1234060812320485376,42336759
245497229,63083335
25613925,52159220
743375263799599105,61290495
15731368,1399231
317607169,1511713400
25964878,402513705
246423260,39130086
33464412,497300307
540231820,453548635
2593874533,811008691969196032
320274685,211551858
905524501508759553,3064848016
2552208918,2389961460
1105910039779463171,1103419307311198209
294442330,23233038
844160155533152257,2735037088
3033660716,1222992819750678541
1292441264084918272,331617336
1275726716128890881,1296911797044355074
17660060,59157393
2364267146,226813577
307250482,2738463682
346013131,758408624792276992
918065191,2194905248
1237216384867680256,249891321
3776573592,67162877
3325047453,209150455
971742065922015232,19583545
483546462,3317294406
325815524,1092956531056934918
1278740787187113985,995510292
285282053,314051092
3392681471,278684542
16623443,834081571493785600
324382199,5286532
823593600730730496,882066214436077568
3278122668,169969771
1298338536630833152,16318114
931611136453107713,1219648237839310848
36100710,27959925
3314667528,64341728
1257327554538733570,13788342
1128451430896025601,183486994
1293861013935316992,2593069742
775932979818340352,11511
605763663,1134935706332213248
368508243,124582270
30654137,8353042
8878922,385915860
1085029230092709888,24463884
732669325874728960,369935890
1371370802,293189349
390590473,1703668830
932265592114909184,1026622505786789888
381099855,2412459550
44250342,501831022
3120540286,3063082745
20014300,164276264
1849058048,2278084081
711694309,1130846983
298390041,147441627
817837386587508736,759449875121524736
273452117,920198755
143651668,476907667
1064215685935583232,1288627247570653185
3166012745,122464663
15015167,2802545808
338084918,91653112
1230994730240094215,1114728050636283904
715620110,585987845
3222279669,2253266661
1153815312791474176,1117786405
1120023013188087808,860269091050881027
104004469,284516735
293131808,542106545
1089597654097522688,810530685530189824
2824269178,2852582971
2723154489,2450470789
4198653389,1011274810633187328
3177059611,807690350
148780457,2230368168
973950546,1058712301
15997981,46550094
1076877018862702593,2305714074
242411306,520464044
14718108,66347007
724243913012305920,461013682
483136253,805789441373544448
1298612610443640832,1283347913960091649
764446386335150081,28076276
77569492,410380828
2457925760,541801523
1074316724495966208,25395994
4181289023,3242155895
27786586,3299858712
88776580,816653
2444425802,3356531254
1247163331925938177,17022502
1044989084576485376,911844515706744832
910330193197371392,4798685026
852025319447871488,15485441
1296822825723015170,1117931702
1190676422072909824,1179840472677793792
1210606424029417473,1181367682026881024
85603854,71007952
3098215250,1558916702
40281858,512219750
28420994,2343478525
1161130980,168401632
33539920,313441661
2884909108,4892793889
1185731504179154944,19249328
1236668282394103808,89386570
875060740075397120,384687345
805427494581047299,1079446335865176064
68243068,305370209
1226928204805328897,715136530705068032
1300806398918504454,813286
798290988,2755592375
115132272,14705027
19616981,15308621
3101017671,1237902676962283521
1295894884365283328,2761596124
927645427,1120442585783336965
1173293119938420736,470048886
32583862,24413043
251411321,32979404
169489272,528251665
1246908216119889921,151138798
2819362954,185628585
2335663345,64103112
2262130745,933303631
833554216559915009,1039879658400112640
33647963,236392904
2227540266,1949679168
46232316,282073535
22722452,15864592
953080585349672960,2615556936
2231485265,1281349465
854180990335541248,707764649173897216
1399939812,5402612
1073075100679892993,428377986
71093694,32594853
16479159,56310925
23936865,1364497610
4839204933,21599663
220993525,7587032
173732791,1273586856647553026
571060466,979401788
517181332,258526889
2486804308,756257489520173056
134471921,15227791
416711184,20945693
18607242,15355940
944000479863934976,15227791
2577338634,19735580
36246053,144003355
3040733396,17194257
3045092945,60481163
1199454242731372544,1079408407201882113
21640401,405836665
2420991090,339004946
16365009,1249216035070324741
281711535,19655321
19404869,129183608
1488015864,863995994
962547504,999128303179976704
19622212,39279027
814760,609179799
1693278662,3227955138
152077759,19248232
308571740,354498036
1267814818787889152,1140594958631690240
23213423,15969172
357338949,22358000
463932976,112154808
1162706818273042433,1233082965472817152
1204705578859290625,1250975854454243333
827246199216353280,809614172
944972698018635776,989960513990905857
1269695333308784640,19530289
2800242534,125792863
335372810,360099026
307272356,2551776557
1139060652759142400,2785480981
21098499,47136401
25927963,742128397
400443684,1286213944609316869
239550049,28178127
308212630,809561714
2606458814,532215125
1132582252028805121,327249933
1226547495637016577,1172044077510090753
20600214,277161300
24942585,1012160000746127360
1596500892,310017062
512558297,928922796
557421485,358216459
730857162398797824,2881331118
860385080547528704,2506105998
271512787,37710752
168713099,559273762
1250995701267431425,1012980098906062849
347222681,826755678
1252795075,1646575686
724243913012305920,3178372506
1224914629693972481,903725039580835840
361908060,43345739
1178294633308266497,1149681314137858050
926054414,1684994366
1289310284742643712,958871787579826179
1554808375,2333046657
1273154586140950530,1074285717163917313
1033847741896634374,138048178
16800813,122207745
993300516,334914290
1281954911068884992,450539646
1203439859899228160,17351666
1298281349736849408,970207298
1009879760,324655676
1297740366318313472,21447363
2279524254,890670722053533698
1281490527645511680,920651837014810629
820316589027364864,5509762
1229335567298711554,1214223917679693826
1042141077170515968,389020043
87524465,987597486
4612157237,269674454
19795729,212657985
603046642,1161662899095560193
896258742,1178204414420500480
1229529459809714176,1355525803
1205509004,1180837870065606656
1299320042887221249,803199792369180673
1016205640216166400,161318053
2845040933,113422677
713086873607016450,3732100632
939609025146077184,1152622862974488577
164818243,818712383648505857
797189814,69429691
1867635120,2388143217
1182211129591902209,36958179
30065406,23369458
1691271517,2757400510
1138503960,4075908141
792715898,853200774
95973424,33464412
1274647619457990659,331311644
2167798236,1189254438038302720
2886811037,2647199811
840039060882280448,56440142
901263457667952642,198729186
39414775,1447543141
103269633,113185015
1182444574167334913,21332690
1495218468,2233687960
3156867424,15633025
1029587565014339584,836627579608133632
981584696562847746,1093774442264707072
21353369,140175318
1299292031592943616,2830604556
552720925,271512787
119167975,161088577
813941046,23320357
811008691969196032,1300013515
2835437290,62442994
1241351978934054913,841645298577424384
14834309,706452312286326784
41980930,225539878
2998917585,56810175
1907509092,2588022345
1292114887456337927,43430484
1254527891079155713,1301584018295738369
14086337,108382988
332063476,552423747
757031613565763584,708163691
19961103,724380551667314689
1222350879904288768,1208837799358746625
1021091164219486214,1129373133557907462
1665682633,838351435595149312
1605504241,765689852553723904
1256425252088766464,1271146938742833154
1132619933211332608,85674909
977456609604636672,2327971734
26726105,82446638
37210761,76751151
1278344526881599489,523464078
1116020430467424257,1160105247194406912
2790935251,454077446
722586421622611968,196168350
1194807708563709953,36155411
875060740075397120,218653062
1297696727387058176,224903438
48029066,1220147332194455553
19637929,14423603
1198355570111197184,955871085714722816
2325219877,1122188087415779328
2341888057,19561660
40355149,97352742
95473637,166669818
795755305774837764,15233190
35721928,2371392553
415652386,3374375973
857416954478383104,204245399
831724918471405568,817768341041352704
1136488052606373888,51263592
352874065,800815102433718272
21946146,604707700
1066700940,2199756864
919759939,1250026999
1654851883,2230220556
1253633787046629377,1289483604096176128
2941293160,23109755
1200020246981206016,17481977
3421177871,212484184
201724391,298587012
68243068,412373159
961942699053146113,459160128
3260756930,259562093
1276120981640286208,1293163082156584962
1295261848032415745,2558924588
1163190908118077442,2325984198
1240544033879064576,273489082
38164846,958747709577613312
72135569,103173487
2368819991,1191445631044337669
801818306,342565934
1200201161262981120,411355698
816979177010237440,847571006315257857
807690350,23191081
25176481,545634502
91417365,217508464
963248234553634816,248495200
2256304440,790201548739534853
1241822899,50396479
57297727,1298374689686016000
273526335,748222470
2429028018,967326276
60349138,376882888
2786316925,87471023
1947950642,575014349
128035477,120665358
287829619,615443011
1569750272,204079335
583541196,276736091
1245148769433378817,1246522447588929536
25167692,631478663
24803181,99268530
1116621922702282752,2911771819
2509284591,1143314492
1931649025,326427590
2570728027,2444425802
18238282,49805251
838054597503508480,433783367
715971372225310720,712611482358390784
98202977,1967409835
844716665866780673,1162768788636545025
2341403934,115050842
1373054690,357606935
982967158442512384,802673949557411840
1285866513728036864,1094604723074797570
31628934,73268075
4036092972,245649240
3312212570,3902512099
75977209,920005933211815937
1252197080216543232,1073466799
1225199407773011968,963531916921073664
722708795340767232,373360898
1275523477554950144,847501500
2355473036,209275592
43581945,36530522
1130594904176963585,932755885654343680
821608483481128966,27911944
2307552138,381816948
2423137428,221413260
954840087166009344,21119272
73187123,370275682
1062986221117308928,416721882
18303607,983308324421677056
153436029,142266613
115743244,89095755
21326030,210628675
22161761,24178841
383301511,93070840
28648388,48614751
1292062440910237696,15573174
362639248,305065893
195632804,121987042
338748920,348702069
564017236,1526107645
2191238352,11408522
1110236851632304128,1651824314
1275523477554950144,935641960467099650
799344911103324160,837451934277726208
1257883849184481280,11026952
1054798882545324032,831994766061662211
3019536698,1609378898
828188444383813632,8736882
435848095,1473431
1089541146085335040,21020832
929030658,797910439850049536
1294508001869455361,1265260098
1656413130,1143314492
560006112,335771771
1295886762544263168,19362299
32398890,184699469
1581271884,152725261
1196482510328356866,36686040
816691343447781376,3167789983
1237066725377671170,770615237791932416
1308954788,2281196634
132674329,22715455
1282399463567437825,513664063
28447585,61444125
2738196447,249962102
975066918,40960097
844291946,197496299
1295541949047291904,15656642
480765280,587350494
962872272,111045208
473489184,576263333
562036479,267245269
465329945,27004589
1291035904832876544,533068752
3026987292,744428056727650304
248886851,2817012867
244997595,317176953
1172183859502428161,18685948
1241073703703777285,21777306
953111635631095809,895187260030812160
443461865,908219940448083969
237161568,180586963
289228035,23172998
1226204718474633217,2970596685
354274831,373430724
1733220096,973541268910477312
728680160480899073,56699256
4876237371,733980060726792192
1140041857,264984691
1078483111363645440,18028893
2556100050,3241723220
4748624320,816889010027171840
4562191821,258343714
504246395,561592750
19993788,596744235
121118692,202315397
1298149041998446592,230696471
233912158,16725702
1289974406991818752,899840029
1026622505786789888,39003989
762082430966784000,20244625
321357159,396961813
1180662205705908224,27855816
2766913523,3322886197
869640010932396037,2463968678
1176978592481337352,19824430
4720190952,23590821
799464151047372800,236699098
776854844971814912,955857818665365504
3373163362,1196695088623079424
3027127450,3435506308
58146971,18856867
275250559,544629602
1087710016650518530,3260285413
869060106893144065,367809724
16294719,1318465213
788718501175422976,1237101656610873347
899995962,19426562
20976857,516745054
890268168014503940,1261847745347739649
978940642645684225,1200637772391825413
25660561,1257273575050018817
2471295553,86196231
1041911412195504133,762313934
20355858,2283160812
2383539208,17492582
199854295,280119920
1280751440303058945,3252146124
56824988,105888101
1085029230092709888,886591063917555713
62337788,213969309
46451072,1091996470402867201
699680295889469440,17194191
772521069609639937,3223846820
18139497,18166778
162069651,183351951
1169259922258722818,1184942315409829889
1292982574432677888,182929371
62905050,107502030
810616215454486528,2882528781
36475256,239537972
175161093,26735127
1119684299727491077,1278344526881599489
40940457,2207727007
3309200134,1139817856302866434
185936528,40592495
758663098622365696,43554463
900583838111285249,167093699
54368457,523377316
1293525039212564482,450539646
82742807,350482749
469274345,48333110
1226459325016633344,76294023
49960226,630828384
19426551,231784397
878423250983944193,835132898219020288
68692418,340799682
253015997,51644382
1160400924,15745368
1133080981869617152,1283246131535724544
2623831606,1252331304
1145698620588593152,96775172
632795889,740230171
253130222,133927713
967484831608246273,1000605738002100224
1212897224981544960,1103027319478931456
17171111,63262233
22645492,22845770
3432370001,291152644
972523653001891840,880381231468343296
22942164,341630971
1010027784318488576,157876270
28447585,15431744
25954279,73867288
259420479,44058310
832258721648615424,3117674405
248446512,27151689
2982046948,3635378237
305152284,32776019
16901007,491859352
3385437365,1255728831438237697
708480956957646848,1345963634
1013114049763000320,1041646167786905600
3013229183,22558109
1651968589,34098869
1278344526881599489,4353065836
363674452,3131449312
90397068,52024056
42911316,570198837
142319054,107469978
1184903582547505152,808820554622869504
886402443600416771,1153740860258996225
29571844,357606935
1244944686470447104,1151265095910957056
1272222829770047490,44569137
67966660,3098288199
1079859358693900289,4580855894
308948544,831765830
14511951,21041321
902777408670932992,980785643579064320
1239334975,4299615797
931075189978423296,1021481379798892546
610405001,564760975
15703753,14086337
45109075,257776327
155856293,14516324
1284614961495339009,2816436947
108977933,16002153
27449394,61015562
2253142422,104201057
3306618320,1245587334105448449
1022252019992723457,796882084040241152
2604904337,2944287132
17884677,1290995618224254983
1293080510038568961,145535271
349674011,1046331566316642304
22167056,412669657
1249107813701308416,1199454242731372544
1033974439124377600,2806325838
2406498746,20635518
2461007935,1084165448785108994
256409561,24291261
1248341016882622465,257590445
260540115,369031482
99022751,3363763097
1246591827257495552,2367911
2517065022,4914286183
1208630156815765504,1191475216347803649
1214847550265671680,1367531
1298658477339037696,773069256
364603783,933413149629444097
823945716393312257,217133512
1172219929225027584,2721494409
841072533994586112,3699205410
264654147,867351037
1729893157,335034634
1294506486417125377,1281042058535305218
1868337510,3424208373
1118569303584968705,966066065548677125
288612140,760267291875536896
1066820433721331714,490126636
923761623130693632,2789135402
4276494400,17032715
755665513007685633,52166809
1086470525055000577,37444945
179893250,305514619
2515097568,395010447
350144588,15014877
723144041219551236,15996830
49173145,198975780
1296437137529765888,1067968702400876544
2194910275,973208641
109079501,1420061832
423522416,2546892621
544308375,392698695
259174971,21402896
885014019576352768,818839234756812804
994001987506266112,907252752274935809
202554523,14404168
543901966,868014223
1016803401257152512,1020633168456683520
1142675074341908485,334785970
1158799773270532096,1278136104730968064
284653359,768753628328845312
821121932896583680,3301171864
100071601,1082995601422385153
40392781,243033731
1229952996,16129880
878010006020534275,4825552403
751185783575441409,413513361
1252957024511504384,192947735
1917388062,1921101817
112627753,14209657
1256134377320460289,1209146192959082502
50286505,987110766
1100998032521351168,23108704
3505789575,97774574
951111547589455872,569355345
23947821,1660468830
1459158332,3659148448
2886811037,3248116287
2888231175,1113874267505090560
1204726173651132417,1300807199384629249
968887118339723270,1650119516
1091180157266788352,405022806
832442503538282496,797439735283253249
2800294961,122116152
885873879461310465,1268868002478505986
565885539,402323119
417632864,26800893
868726424,156986894
800925096,244006465
1293204191930875906,253719168
884807592,54675693
1117820648716480512,3384847961
3307466000,706578898851483648
486699043,96045759
925715504962179077,1052519237170806784
127398666,795764243287183360
1219911567405387777,1226928204805328897
1290289063145111554,743511711596978176
1272271909023936512,16318114
21834324,1129172294658678784
33019081,1414366542
17107843,27367886
768165288344952832,3223889675
1182188521307529216,2482403478
184907477,822642477031129088
316704163,18462058
334648827,88442473
17791114,14226495
1246008483360788480,4213020683
3167825616,2442557495
863162784887914496,772381908
2344205304,865675708395278336
223105614,3267146784
3597650116,939769469068394496
1280730965367828485,341166156
1135596746137055234,222249658
764027078815514624,41236354
2593179033,2237857424
1284884886688460802,1278719881307807745
285871572,118293224
892049890288836608,731293177
25547406,408274654
361804765,44601361
941765774972260353,611017994
554257040,113749355
1255370123021615104,19062183
2308418936,198988665
211591593,1888452019
728426925580943361,1300077097206067200
135229178,43050728
3494828302,91408245
210158221,3948805100
235384190,749686190
4368190816,1261798452033318912
21230018,192967345
145732922,760815292310130688
338493921,2305240982
319804081,1624578673
4320682041,20454081
902537977,246327320
53445029,394383957
38760976,1206812367608152065
1271854808274743297,1278092924052369409
218325695,22586564
706763334859665408,465329945
1173995707587416069,828357147146723329
56700964,19568591
915928924709953536,2372712211
289469663,14230524
822444348977463296,964638855939969025
471963041,19543664
2217370302,28508833
260943149,2196096566
1265457992,2426581652
10156532,16293415
2332226334,8876152
63143756,4799498054
446934956,755755303
192935052,153936935
1260857051107868672,2895469422
20599309,259889737
253632852,1888782540
941648361018421248,142721190
1319468520,616723647
1554808375,2225129776
1396303892,156217325
602576462,863737703531241472
1256845577981231104,637377286
992616072338690049,38588881
1297950280898813952,2163885564
25810531,15066760
3390731,34209109
876053778,1285842918
819581230396178432,227718943
42384760,304588795
2175207793,103096492
177070843,3123404320
163885347,73247473
909168437158715400,2583443602
87016990,350483778
119688597,1027941342549168128
116791717,57510151
2895494577,1165005210382753792
1260115108249903112,35528169
3185531652,466080434
110585273,88662336
144517130,1096190275439849479
815026508892807168,2522958404
1255782974823505920,1291360856308097024
1158893606062579717,511077655
875161532946149376,2926777939
565752397,780049231
911145056161210369,22625669
714683558372253700,54756625
617430060,1722670962
2887888996,3310594985
357668606,284771793
31825127,86058383
973309386,1715984270
35170769,23916046
735538126786039808,4634641273
107757676,95368728
388734313,151680843
823205450753671169,10189332
3000798779,264327481
190891750,193406552
711464187487068160,52075208
1099284019462766598,176602950
1155205228142190593,1221530836715163650
791121274428731392,3158333460
10326832,71528574
1298410454281224192,14594698
3069020826,888790718134792193
924037576046120960,1048765417
795558055,87545695
1275463978701869056,2926777939
4224318893,586855139
376211514,309739634
144325625,16982010
1868709518,20526182
812143170842726400,273489082
1142523085804802048,20751449
730709048954249216,256932842
4131266472,3231946830
2156077754,3321601392
398201923,1155795634395308033
31402705,249714060
4286906729,14883821
709959012,28362458
876446726,1137274038
25810531,1454687180
1185548653987094529,1028703485351657472
1375843872,783848699269033984
2840571494,788158068
2447373036,126534278
1544643546,1127547532060626950
6686242,19965271
765420183418605568,788012930457403392
1161304756138102784,2908170952
59622386,159511384
52323276,196494476
741830688870006788,485110693
19661294,120651043
15042751,3135405165
795800047417954304,468187950
801219876320907264,846593657369190400
62983284,298215237
1136767537201516544,1061248401214500865
783313758072430592,3558102739
567010052,2184658479
2350971869,60223182
341371431,502312025
3435697407,3393255519
1030822758660427776,1238553157824806913
1074285717163917313,132590778
120944622,25408890
1294286713636831233,53178109
820027394148941826,819187364
249863804,16993466
24942585,921892526222663680
631699008,1193383563967782912
363415109,69290571
27315560,85678573
1962873763,1245857311064600578
236026761,189180763
14188784,2298753241
1219192235775942656,380816344
796376995701538816,773982728408686600
162033248,2261964151
734411522898812928,82254216
2713385895,104364025
192538987,79887857
1171506647220420610,1196441152486072320
183175424,104941068
110312278,139081308
400861512,287564504
868485978,135556071
1083145825180561408,356408677
21417352,2934137082
2987823817,959506563529674753
866576836486193152,29520332
1222247153319366656,393053595
27271859,232268199
17876053,15763818
732502481414983683,1115453960851214336
50445229,31191938
1291776205352574976,813286
1115107827612131330,2679347852
3278075359,886712228627398656
82169595,1146414184751673345
2867493254,169093378
2773055750,2838585996
1273522984993636352,788895528
118934370,301936456
21006322,181428877
1232819473,454867691
1276321587927474183,122320377
3494828302,36704352
21436663,112865860
936347079126999040,801356689
215803486,256934098
301014412,219205278
759213620056223744,3317237443
308155020,3431804339
264188201,1292062440910237696
769595984477380608,821509935339028481
2819381883,962286020485054464
25333609,80617430
1178384817370664960,792899276632391680
22645492,18227519
730378612294066176,1110502052554309633
1282749896928436226,631800264
4600748957,700881716613742594
415664146,936886449915404290
3993660466,3905218175
34778655,247170518
379874176,228746920
1613308716,2326377163
70697237,16986454
860657094,634227653
2244055373,2380838121
176117835,199854295
298475977,1244353710
923336080367202304,2209843016
540442895,33680803
44651549,458889611
3250930116,3125154047
1041911412195504133,4799255880
2991377589,158146797
212050257,64088396
550281859,1640132707
1050914383,26548315
816609838801289216,1334759910
1133070618419781632,1103267146241658880
201497865,249716907
1068871345860169728,344613908
19711691,114875977
2715992263,124604810
1014564509447540736,1173069647895289856
1467277124,1489776218
2953407371,113751890
106797195,261741297
27083748,706783850454786048
1029803495107559434,835241363633553408
24724698,1851757946
747194857748205568,181561712
1298086832769392640,3373163362
2243014627,14486853
33167272,128987145
1551658969,737023605884788736
775932979818340352,2313218292
20622243,4352142072
